Date,Open,High,Low,Close,Volume,Symbol
2016-04-08,28.997499,29.360001,28.997499,29.202499,4268800,NEE
2016-04-11,29.264999,29.407499,29.0075,29.057501,4226000,NEE
2016-04-12,29.120001,29.315001,29.0175,29.262501,5726400,NEE
2016-04-13,29.3475,29.397499,28.940001,29.120001,4754400,NEE
2016-04-14,29.0425,29.2325,28.75,29.0375,6168000,NEE
2016-04-15,29.125,29.4,29.0375,29.3575,6431600,NEE
2016-04-18,29.3575,29.442499,29.1175,29.442499,5816000,NEE
2016-04-19,29.52,29.6,29.305,29.525,7352000,NEE
2016-04-20,29.514999,29.58,28.860001,28.877501,5898800,NEE
2016-04-21,28.807501,28.8125,28.110001,28.227501,9754800,NEE
2016-04-22,28.362499,28.6325,28.309999,28.610001,6966800,NEE
2016-04-25,28.577499,28.6175,28.4625,28.6175,4530800,NEE
2016-04-26,28.68,28.91,28.549999,28.879999,7878000,NEE
2016-04-27,28.92,29.504999,28.85,29.2225,10262400,NEE
2016-04-28,28.950001,29.432501,28.782499,29.1175,8615200,NEE
2016-04-29,29.0525,29.4375,28.7875,29.395,9361200,NEE
2016-05-02,29.4575,29.690001,29.32,29.514999,7651600,NEE
2016-05-03,29.584999,29.737499,29.360001,29.605,5263200,NEE
2016-05-04,29.504999,30.110001,29.434999,29.865,6705600,NEE
2016-05-05,29.855,30.110001,29.49,29.7125,8386400,NEE
2016-05-06,29.764999,29.775,29.375,29.622499,5848800,NEE
2016-05-09,29.66,29.772499,29.532499,29.7225,4924800,NEE
2016-05-10,29.82,29.997499,29.727501,29.9,4637200,NEE
2016-05-11,29.942499,30.0875,29.625,29.922501,5758800,NEE
2016-05-12,29.967501,30.3475,29.817499,30.2875,7977200,NEE
2016-05-13,30.227501,30.3325,29.924999,30.190001,5877200,NEE
2016-05-16,30.084999,30.377501,29.952499,30.370001,5292800,NEE
2016-05-17,30.275,30.3225,29.735001,29.945,8535200,NEE
2016-05-18,29.797501,30.202499,29.352501,29.504999,9197200,NEE
2016-05-19,29.282499,29.612499,29.125,29.602501,8242800,NEE
2016-05-20,29.65,29.844999,29.467501,29.8325,8964400,NEE
2016-05-23,29.862499,29.875,29.467501,29.497499,4948400,NEE
2016-05-24,29.5625,30.0175,29.52,29.9725,7466000,NEE
2016-05-25,29.9,29.9925,29.715,29.775,5688000,NEE
2016-05-26,29.5525,29.975,29.549999,29.955,4618800,NEE
2016-05-27,29.975,30.022499,29.8025,29.959999,4366800,NEE
2016-05-31,29.959999,30.217501,29.862499,30.030001,13375600,NEE
2016-06-01,30.030001,30.2075,29.9025,30.0375,6606800,NEE
2016-06-02,29.9575,30.049999,29.674999,29.952499,5515600,NEE
2016-06-03,30.2125,30.592501,30.16,30.450001,7846400,NEE
2016-06-06,30.52,30.674999,30.2925,30.4375,5638800,NEE
2016-06-07,30.5075,30.620001,30.2675,30.2775,6731600,NEE
2016-06-08,30.2425,30.747499,30.2075,30.73,7323600,NEE
2016-06-09,30.7425,31.035,30.717501,30.995001,5551600,NEE
2016-06-10,30.98,31.2125,30.780001,30.9575,5889600,NEE
2016-06-13,30.967501,31.084999,30.84,30.897499,4673200,NEE
2016-06-14,30.93,31.254999,30.719999,31.245001,6342400,NEE
2016-06-15,31.157499,31.172501,30.827499,30.959999,7671200,NEE
2016-06-16,31.0425,31.2675,30.959999,31.2125,6134800,NEE
2016-06-17,31.2575,31.307501,30.932501,31.275,11624400,NEE
2016-06-20,31.225,31.275,30.8025,31.059999,6514000,NEE
2016-06-21,31.135,31.2425,30.8925,31.067499,7440400,NEE
2016-06-22,31.1,31.1325,30.872499,30.91,5465200,NEE
2016-06-23,30.932501,30.952499,30.7425,30.952499,5585600,NEE
2016-06-24,30.532499,31.272499,30.3125,30.950001,16309600,NEE
2016-06-27,30.9625,32.055,30.9625,31.969999,13596000,NEE
2016-06-28,31.8825,32.139999,31.5725,32.115002,10236400,NEE
2016-06-29,32.209999,32.322498,31.8225,31.9375,9655200,NEE
2016-06-30,31.9925,32.607498,31.8475,32.599998,12484800,NEE
2016-07-01,32.817501,32.817501,32.145,32.432499,6346800,NEE
2016-07-05,32.43,32.830002,32.377499,32.717499,10086000,NEE
2016-07-06,32.6675,32.994999,32.3675,32.7225,9991600,NEE
2016-07-07,32.625,32.702499,31.9925,32.0825,7687600,NEE
2016-07-08,32.022499,32.494999,31.665001,32.482498,7956400,NEE
2016-07-11,32.352501,32.435001,32.022499,32.422501,5507600,NEE
2016-07-12,32.262501,32.497501,31.815001,31.8325,9178400,NEE
2016-07-13,31.967501,32.137501,31.852501,32.0425,8285600,NEE
2016-07-14,31.82,32.025002,31.635,31.809999,9823200,NEE
2016-07-15,31.885,32.072498,31.772499,31.895,5394000,NEE
2016-07-18,31.934999,32.1675,31.897499,32.0625,8186400,NEE
2016-07-19,31.977501,32.077499,31.8125,32.022499,6388800,NEE
2016-07-20,32.142502,32.162498,31.7875,31.8025,6747200,NEE
2016-07-21,31.75,32.115002,31.5975,32.064999,6518000,NEE
2016-07-22,32.002499,32.537498,31.9375,32.452499,6752800,NEE
2016-07-25,32.325001,32.450001,32.157501,32.372501,5101600,NEE
2016-07-26,32.3475,32.4025,32.0,32.107498,7142000,NEE
2016-07-27,32.040001,32.172501,31.387501,31.7925,9644000,NEE
2016-07-28,31.754999,32.025002,31.637501,31.855,7392800,NEE
2016-07-29,31.817499,32.127499,31.817499,32.072498,9340000,NEE
2016-08-01,32.049999,32.202499,31.975,32.125,8235600,NEE
2016-08-02,31.9375,32.080002,31.709999,31.907499,6613200,NEE
2016-08-03,31.897499,32.115002,31.764999,32.022499,20291600,NEE
2016-08-04,31.959999,32.0975,31.762501,31.862499,9086000,NEE
2016-08-05,31.695,31.790001,31.327499,31.497499,7072800,NEE
2016-08-08,31.559999,31.752501,31.395,31.497499,7976400,NEE
2016-08-09,31.504999,31.6525,31.4125,31.5175,6860800,NEE
2016-08-10,31.547501,31.635,31.415001,31.592501,4592400,NEE
2016-08-11,31.592501,31.772499,31.525,31.754999,6036000,NEE
2016-08-12,31.825001,31.9275,31.682501,31.6975,6001600,NEE
2016-08-15,31.780001,31.825001,31.32,31.33,4743200,NEE
2016-08-16,31.3025,31.3025,30.997499,30.997499,6435200,NEE
2016-08-17,30.995001,31.5,30.752501,31.450001,8080000,NEE
2016-08-18,31.325001,31.76,31.325001,31.74,10607600,NEE
2016-08-19,31.639999,31.639999,31.1,31.27,9796400,NEE
2016-08-22,31.362499,31.424999,31.182501,31.26,6145200,NEE
2016-08-23,31.33,31.432501,31.055,31.067499,4941600,NEE
2016-08-24,30.987499,31.120001,30.865,31.0375,4933200,NEE
2016-08-25,31.084999,31.2125,31.01,31.127501,4957600,NEE
2016-08-26,30.985001,31.2325,30.372499,30.405001,7512400,NEE
2016-08-29,30.467501,30.797501,30.4025,30.584999,8560400,NEE
2016-08-30,30.565001,30.735001,30.262501,30.305,6802400,NEE
2016-08-31,30.2925,30.4175,30.155001,30.235001,8194000,NEE
2016-09-01,30.1875,30.309999,30.055,30.25,8328800,NEE
2016-09-02,30.502501,30.922501,30.327499,30.782499,9426000,NEE
2016-09-06,30.9375,31.3225,30.889999,31.3225,9724000,NEE
2016-09-07,31.74,31.74,31.105,31.264999,9802400,NEE
2016-09-08,31.067499,31.442499,31.067499,31.344999,6993600,NEE
2016-09-09,31.0875,31.137501,30.1875,30.215,10747200,NEE
2016-09-12,30.25,30.895,30.1625,30.8225,10174000,NEE
2016-09-13,30.700001,30.805,30.272499,30.385,7679200,NEE
2016-09-14,30.5,30.73,30.379999,30.525,7883600,NEE
2016-09-15,30.5,30.76,30.355,30.682501,5134400,NEE
2016-09-16,30.5625,30.885,30.43,30.83,13406000,NEE
2016-09-19,30.9125,31.2225,30.855,31.184999,4990400,NEE
2016-09-20,31.209999,31.440001,31.209999,31.2675,8329600,NEE
2016-09-21,31.295,31.967501,31.262501,31.959999,7809600,NEE
2016-09-22,32.102501,32.217499,31.922501,32.0075,6233200,NEE
2016-09-23,31.389999,31.922501,31.012501,31.6875,9808400,NEE
2016-09-26,31.637501,31.745001,31.452499,31.557501,5540800,NEE
2016-09-27,31.772499,32.147499,31.637501,31.6975,9823200,NEE
2016-09-28,31.83,31.862499,31.33,31.620001,6843200,NEE
2016-09-29,31.4725,31.485001,30.684999,30.924999,11084800,NEE
2016-09-30,31.075001,31.219999,30.440001,30.58,12255200,NEE
2016-10-03,30.615,30.67,30.059999,30.282499,6773600,NEE
2016-10-04,30.285,30.285,29.525,29.725,9205200,NEE
2016-10-05,29.7675,30.0375,29.602501,29.635,8268800,NEE
2016-10-06,29.530001,29.7775,29.379999,29.5075,10979600,NEE
2016-10-07,29.9725,30.815001,29.9175,30.434999,19343200,NEE
2016-10-10,30.465,30.735001,30.3125,30.695,8225600,NEE
2016-10-11,30.5375,30.620001,30.195,30.2875,7655600,NEE
2016-10-12,30.334999,30.785,30.3025,30.745001,7682400,NEE
2016-10-13,30.7325,31.2925,30.629999,31.157499,8133200,NEE
2016-10-14,31.0875,31.26,30.9725,31.0075,5538000,NEE
2016-10-17,31.0875,31.1175,30.905001,31.014999,4531600,NEE
2016-10-18,31.252501,31.362499,30.9175,31.2775,5262800,NEE
2016-10-19,31.225,31.342501,31.032499,31.145,6226400,NEE
2016-10-20,31.145,31.4025,30.977501,31.032499,7426000,NEE
2016-10-21,30.8825,31.047501,30.7225,30.9275,4504800,NEE
2016-10-24,31.0525,31.135,30.872499,31.094999,5948000,NEE
2016-10-25,31.035,31.4,30.975,31.379999,5546800,NEE
2016-10-26,31.3925,31.629999,31.215,31.549999,5264000,NEE
2016-10-27,31.4625,31.6,31.0825,31.280001,6072400,NEE
2016-10-28,31.3325,31.612499,31.227501,31.432501,7975200,NEE
2016-10-31,31.762501,32.115002,31.442499,32.0,12201200,NEE
2016-11-01,32.047501,32.07,31.362499,31.4725,6615200,NEE
2016-11-02,30.825001,31.07,30.547501,30.92,24144400,NEE
2016-11-03,30.924999,31.0975,30.7325,30.959999,8894000,NEE
2016-11-04,31.1075,31.174999,30.7875,30.795,8741600,NEE
2016-11-07,30.950001,31.1675,30.700001,31.165001,11381600,NEE
2016-11-08,31.1775,31.3575,31.025,31.2925,8492000,NEE
2016-11-09,30.2925,30.2925,29.045,29.372499,28179200,NEE
2016-11-10,29.1975,29.23,28.0875,28.764999,29856000,NEE
2016-11-11,28.639999,28.8825,28.192499,28.385,16962000,NEE
2016-11-14,28.227501,28.639999,27.622499,28.610001,26612000,NEE
2016-11-15,28.575001,28.834999,28.4375,28.7575,17999600,NEE
2016-11-16,28.82,28.9,28.295,28.5725,16990000,NEE
2016-11-17,28.477501,28.785,28.4725,28.695,8694400,NEE
2016-11-18,28.9125,28.9125,28.365,28.522499,12270400,NEE
2016-11-21,28.610001,28.657499,28.422501,28.5875,9200000,NEE
2016-11-22,28.4575,28.682501,28.397499,28.4575,10324800,NEE
2016-11-23,28.225,28.4575,28.182501,28.355,9386000,NEE
2016-11-25,28.48,28.7925,28.4725,28.690001,4609200,NEE
2016-11-28,28.8125,29.165001,28.75,29.075001,18561200,NEE
2016-11-29,29.075001,29.6325,29.045,29.317499,12683200,NEE
2016-11-30,28.969999,28.997499,28.540001,28.557501,13353200,NEE
2016-12-01,28.379999,28.48,28.157499,28.237499,12088800,NEE
2016-12-02,28.424999,28.727501,28.4025,28.602501,8462800,NEE
2016-12-05,28.577499,28.85,28.295,28.75,10162800,NEE
2016-12-06,28.705,28.905001,28.6175,28.6875,11771600,NEE
2016-12-07,28.754999,29.424999,28.700001,29.42,10788800,NEE
2016-12-08,29.195,29.407499,29.084999,29.217501,8990000,NEE
2016-12-09,29.247499,29.344999,28.934999,29.122499,11916000,NEE
2016-12-12,29.022499,29.4475,28.965,29.362499,16726000,NEE
2016-12-13,29.377501,29.795,29.370001,29.754999,9606800,NEE
2016-12-14,29.922501,30.1075,29.0,29.0075,10513600,NEE
2016-12-15,28.995001,29.262501,28.7125,29.2575,10830800,NEE
2016-12-16,29.309999,29.797501,29.280001,29.725,15695200,NEE
2016-12-19,29.875,29.922501,29.577499,29.805,5144400,NEE
2016-12-20,29.809999,29.975,29.690001,29.825001,6166000,NEE
2016-12-21,29.772499,29.950001,29.627501,29.65,6073200,NEE
2016-12-22,29.66,29.754999,29.540001,29.725,5002800,NEE
2016-12-23,29.7225,29.815001,29.635,29.807501,3570400,NEE
2016-12-27,29.77,29.895,29.6425,29.8125,2621600,NEE
2016-12-28,29.83,29.9175,29.6175,29.6625,5213200,NEE
2016-12-29,29.807501,30.065001,29.629999,30.045,4048000,NEE
2016-12-30,30.0525,30.1875,29.775,29.865,5696000,NEE
2017-01-03,29.885,29.9125,29.450001,29.68,6101200,NEE
2017-01-04,29.807501,29.952499,29.645,29.7675,8541600,NEE
2017-01-05,29.945,29.945,29.4375,29.75,6155200,NEE
2017-01-06,29.602501,29.782499,29.502501,29.6625,8810000,NEE
2017-01-09,29.780001,29.877501,29.525,29.5875,6061200,NEE
2017-01-10,29.532499,29.6775,29.3325,29.645,6372800,NEE
2017-01-11,29.559999,29.9025,29.559999,29.852501,5600000,NEE
2017-01-12,29.897499,29.9825,29.715,29.875,6534000,NEE
2017-01-13,29.825001,29.855,29.469999,29.762501,5775200,NEE
2017-01-17,29.85,30.0725,29.795,30.055,6962000,NEE
2017-01-18,30.055,30.2425,29.959999,30.0075,5786400,NEE
2017-01-19,29.842501,30.059999,29.7125,29.82,4725600,NEE
2017-01-20,29.870001,29.907499,29.5875,29.815001,5106000,NEE
2017-01-23,29.8825,29.98,29.665001,29.695,9114800,NEE
2017-01-24,29.684999,29.815001,29.592501,29.702499,4850400,NEE
2017-01-25,29.559999,29.772499,29.5275,29.754999,6880400,NEE
2017-01-26,29.674999,29.8225,29.477501,29.6875,5508000,NEE
2017-01-27,29.99,30.459999,29.8325,30.342501,12540400,NEE
2017-01-30,30.4175,30.905001,30.385,30.612499,11280000,NEE
2017-01-31,30.610001,31.077499,30.540001,30.93,8781200,NEE
2017-02-01,30.68,30.907499,30.522499,30.655001,8219600,NEE
2017-02-02,30.74,30.879999,30.530001,30.865,5004800,NEE
2017-02-03,30.975,31.2225,30.887501,31.0525,8227200,NEE
2017-02-06,31.1,31.2075,30.8825,30.965,4192800,NEE
2017-02-07,31.0175,31.16,30.934999,31.0825,6258800,NEE
2017-02-08,31.059999,31.605,31.059999,31.575001,8594400,NEE
2017-02-09,31.575001,31.575001,31.045,31.1625,6426000,NEE
2017-02-10,31.125,31.387501,31.0625,31.3675,4821200,NEE
2017-02-13,31.375,31.530001,31.285,31.5,3542800,NEE
2017-02-14,31.254999,31.522499,31.129999,31.5,6450400,NEE
2017-02-15,31.262501,31.487499,31.139999,31.3225,7062000,NEE
2017-02-16,31.375,31.5525,31.309999,31.547501,4990000,NEE
2017-02-17,31.672501,31.7425,31.49,31.715,9351200,NEE
2017-02-21,31.605,32.122501,31.5,32.064999,6306800,NEE
2017-02-22,31.995001,32.169998,31.860001,32.110001,8544400,NEE
2017-02-23,32.1875,32.412498,32.049999,32.2925,7606400,NEE
2017-02-24,32.212502,32.740002,32.125,32.740002,10271600,NEE
2017-02-27,32.767502,32.767502,32.294998,32.467499,7332800,NEE
2017-02-28,32.490002,32.869999,32.387501,32.75,8994400,NEE
2017-03-01,32.389999,32.564999,32.1525,32.352501,9072000,NEE
2017-03-02,32.352501,32.91,32.25,32.735001,6120400,NEE
2017-03-03,32.674999,32.75,32.452499,32.700001,5286000,NEE
2017-03-06,32.625,32.747501,32.439999,32.66,8208400,NEE
2017-03-07,32.592499,32.779999,32.560001,32.662498,7964400,NEE
2017-03-08,32.380001,32.529999,32.220001,32.360001,6328000,NEE
2017-03-09,32.415001,32.544998,32.177502,32.1875,5044400,NEE
2017-03-10,32.450001,32.5425,32.252499,32.514999,5922800,NEE
2017-03-13,32.522499,32.6675,32.362499,32.615002,5837200,NEE
2017-03-14,32.5825,32.7425,32.5075,32.642502,5369600,NEE
2017-03-15,32.709999,33.157501,32.592499,32.974998,8121200,NEE
2017-03-16,32.9025,32.942501,32.395,32.474998,10442800,NEE
2017-03-17,32.529999,32.945,32.522499,32.557499,18648400,NEE
2017-03-20,32.68,32.794998,32.384998,32.4725,7566800,NEE
2017-03-21,32.555,33.084999,32.397499,32.962502,9536400,NEE
2017-03-22,33.002499,33.299999,32.945,33.102501,5535200,NEE
2017-03-23,33.122501,33.279999,32.942501,33.022499,6200400,NEE
2017-03-24,32.9925,33.32,32.93,33.200001,5728000,NEE
2017-03-27,33.262501,33.275002,32.66,32.775002,8160000,NEE
2017-03-28,32.6875,32.889999,32.627499,32.814999,5511200,NEE
2017-03-29,32.637501,32.7575,32.555,32.637501,4426800,NEE
2017-03-30,32.509998,32.645,31.945,32.032501,13592400,NEE
2017-03-31,32.014999,32.32,31.955,32.092499,9346000,NEE
2017-04-03,32.125,32.192501,31.772499,32.18,6970000,NEE
2017-04-04,32.232498,32.48,32.102501,32.384998,5436400,NEE
2017-04-05,32.352501,32.709999,32.25,32.66,7146400,NEE
2017-04-06,32.514999,32.612499,32.349998,32.439999,6118000,NEE
2017-04-07,32.5075,32.587502,32.192501,32.232498,7067200,NEE
2017-04-10,32.232498,32.41,32.142502,32.357498,4207600,NEE
2017-04-11,32.282501,32.392502,32.077499,32.330002,4214400,NEE
2017-04-12,32.1525,32.634998,32.125,32.627499,5874800,NEE
2017-04-13,32.522499,32.875,32.502499,32.692501,7746400,NEE
2017-04-17,32.6675,32.817501,32.6175,32.727501,4508400,NEE
2017-04-18,32.724998,33.017502,32.612499,32.985001,7822400,NEE
2017-04-19,32.982498,32.997501,32.715,32.875,8320000,NEE
2017-04-20,32.875,32.875,32.305,32.717499,8054800,NEE
2017-04-21,32.814999,33.5825,32.814999,33.255001,10480800,NEE
2017-04-24,33.154999,33.2775,32.857498,33.1875,9744400,NEE
2017-04-25,33.1525,33.25,32.965,33.23,5167200,NEE
2017-04-26,33.25,33.4575,33.162498,33.2075,5967200,NEE
2017-04-27,33.165001,33.549999,33.157501,33.380001,5624000,NEE
2017-04-28,33.337502,33.529999,33.267502,33.389999,6652800,NEE
2017-05-01,33.535,33.580002,33.195,33.259998,7204000,NEE
2017-05-02,33.310001,33.509998,33.267502,33.505001,6858400,NEE
2017-05-03,33.465,33.5625,33.2925,33.34,6574400,NEE
2017-05-04,33.2775,33.625,33.275002,33.584999,7013200,NEE
2017-05-05,33.695,33.802502,33.557499,33.5825,7312400,NEE
2017-05-08,33.625,33.790001,33.5425,33.737499,5804800,NEE
2017-05-09,33.610001,33.732498,33.372501,33.442501,6190000,NEE
2017-05-10,33.455002,33.615002,33.355,33.5425,7498800,NEE
2017-05-11,33.52,33.665001,33.397499,33.66,3581200,NEE
2017-05-12,33.682499,33.9575,33.665001,33.887501,6115200,NEE
2017-05-15,33.810001,34.16,33.762501,34.032501,7712400,NEE
2017-05-16,34.032501,34.202499,33.947498,33.974998,5438000,NEE
2017-05-17,33.974998,34.2925,33.974998,34.112499,7484800,NEE
2017-05-18,34.157501,34.432499,33.93,34.235001,8878000,NEE
2017-05-19,34.2575,34.400002,33.900002,34.322498,6914800,NEE
2017-05-22,34.34,34.645,34.25,34.587502,8549600,NEE
2017-05-23,34.630001,35.014999,34.595001,34.740002,7788800,NEE
2017-05-24,34.794998,35.107498,34.755001,35.037498,6207200,NEE
2017-05-25,34.932499,35.217499,34.810001,35.174999,4765200,NEE
2017-05-26,35.197498,35.264999,35.092499,35.177502,4430000,NEE
2017-05-30,35.1325,35.262501,35.060001,35.162498,11000400,NEE
2017-05-31,35.18,35.4575,35.18,35.360001,13267600,NEE
2017-06-01,35.337502,35.474998,35.18,35.474998,6446400,NEE
2017-06-02,35.692501,35.732498,35.432499,35.677502,7339600,NEE
2017-06-05,35.599998,35.66,35.447498,35.462502,4325600,NEE
2017-06-06,35.627499,35.66,35.43,35.48,8223600,NEE
2017-06-07,35.482498,35.744999,35.360001,35.645,5715200,NEE
2017-06-08,35.645,35.645,35.157501,35.362499,6776400,NEE
2017-06-09,35.275002,35.435001,34.987499,35.060001,7172800,NEE
2017-06-12,35.060001,35.215,34.537498,34.855,8946400,NEE
2017-06-13,34.855,35.087502,34.740002,34.987499,6944400,NEE
2017-06-14,35.287498,35.547501,35.150002,35.287498,5689200,NEE
2017-06-15,35.302502,35.5275,35.165001,35.467499,11065600,NEE
2017-06-16,35.547501,35.7925,35.48,35.709999,10408800,NEE
2017-06-19,35.762501,35.797501,35.532501,35.5975,9268400,NEE
2017-06-20,35.610001,35.7075,35.48,35.490002,8612800,NEE
2017-06-21,35.529999,35.59,35.105,35.264999,6520800,NEE
2017-06-22,35.2225,35.552502,35.169998,35.397499,7685600,NEE
2017-06-23,35.397499,36.0825,35.342499,35.785,11007600,NEE
2017-06-26,35.8475,36.217499,35.779999,36.057499,7911200,NEE
2017-06-27,35.892502,36.087502,35.505001,35.567501,9662800,NEE
2017-06-28,35.73,35.807499,35.1875,35.255001,8363600,NEE
2017-06-29,35.047501,35.095001,34.740002,34.9925,11584000,NEE
2017-06-30,35.057499,35.404999,35.017502,35.032501,8531600,NEE
2017-07-03,35.212502,35.450001,34.904999,34.904999,4121200,NEE
2017-07-05,34.895,34.947498,34.5625,34.705002,7705600,NEE
2017-07-06,34.634998,34.952499,34.5,34.892502,6964400,NEE
2017-07-07,34.892502,35.290001,34.845001,35.119999,5514000,NEE
2017-07-10,35.157501,35.452499,35.067501,35.2575,6750400,NEE
2017-07-11,35.380001,35.380001,34.8825,35.1875,7593600,NEE
2017-07-12,35.465,35.560001,35.165001,35.195,6771600,NEE
2017-07-13,35.305,35.3325,35.047501,35.145,5557200,NEE
2017-07-14,35.412498,35.532501,35.330002,35.415001,5052800,NEE
2017-07-17,35.352501,35.432499,35.1875,35.2425,11244400,NEE
2017-07-18,35.317501,35.529999,35.247501,35.372501,5471600,NEE
2017-07-19,35.485001,35.514999,35.3325,35.450001,3773600,NEE
2017-07-20,35.580002,35.967499,35.5,35.869999,6280000,NEE
2017-07-21,35.790001,36.107498,35.642502,36.092499,5413600,NEE
2017-07-24,36.102501,36.102501,35.779999,35.787498,8410400,NEE
2017-07-25,35.842499,35.862499,35.529999,35.7775,5401200,NEE
2017-07-26,35.654999,36.395,35.572498,36.372501,7041600,NEE
2017-07-27,36.237499,36.337502,35.990002,36.162498,5680000,NEE
2017-07-28,36.150002,36.439999,36.112499,36.279999,4625200,NEE
2017-07-31,36.3325,36.720001,36.314999,36.522499,6780400,NEE
2017-08-01,36.470001,36.805,36.459999,36.642502,6042000,NEE
2017-08-02,36.540001,36.744999,36.345001,36.685001,6688000,NEE
2017-08-03,36.637501,36.959999,36.584999,36.884998,5674400,NEE
2017-08-04,36.737499,36.8325,36.52,36.6875,5915600,NEE
2017-08-07,36.7075,36.872501,36.622501,36.772499,4819200,NEE
2017-08-08,36.75,36.895,36.674999,36.837502,4750800,NEE
2017-08-09,36.970001,37.047501,36.737499,36.810001,11042000,NEE
2017-08-10,36.717499,37.075001,36.705002,36.93,5367600,NEE
2017-08-11,36.91,37.012501,36.662498,36.794998,5086000,NEE
2017-08-14,36.9025,37.092499,36.845001,37.014999,3908000,NEE
2017-08-15,36.872501,37.334999,36.872501,37.262501,4777200,NEE
2017-08-16,37.247501,37.544998,37.195,37.494999,5415200,NEE
2017-08-17,37.357498,37.580002,37.084999,37.1525,5450800,NEE
2017-08-18,37.125,37.650002,37.012501,37.482498,5754800,NEE
2017-08-21,37.5,37.709999,37.419998,37.612499,3898000,NEE
2017-08-22,37.642502,37.797501,37.505001,37.709999,5402400,NEE
2017-08-23,37.407501,37.587502,37.1875,37.41,5781200,NEE
2017-08-24,37.5,37.5,37.235001,37.327499,5164400,NEE
2017-08-25,37.415001,37.612499,37.25,37.525002,5036400,NEE
2017-08-28,37.575001,37.724998,37.509998,37.720001,3499600,NEE
2017-08-29,37.7575,37.82,37.535,37.68,5597200,NEE
2017-08-30,37.605,37.709999,37.5425,37.654999,4246000,NEE
2017-08-31,37.75,37.755001,37.552502,37.627499,6826000,NEE
2017-09-01,37.75,37.825001,37.415001,37.540001,4287200,NEE
2017-09-05,37.544998,37.612499,37.325001,37.564999,4299200,NEE
2017-09-06,37.650002,37.677502,37.0625,37.0625,9138400,NEE
2017-09-07,37.112499,37.724998,37.110001,37.372501,7742400,NEE
2017-09-08,37.302502,37.369999,36.764999,37.064999,11796800,NEE
2017-09-11,37.064999,37.900002,37.002499,37.849998,9118000,NEE
2017-09-12,37.77,37.837502,36.982498,37.282501,7717200,NEE
2017-09-13,37.262501,37.297501,37.012501,37.044998,5824800,NEE
2017-09-14,37.0,37.455002,36.912498,37.387501,4588000,NEE
2017-09-15,37.5275,37.595001,37.299999,37.522499,9065600,NEE
2017-09-18,37.5,37.5,36.845001,37.075001,6562000,NEE
2017-09-19,37.115002,37.232498,36.93,36.98,7026800,NEE
2017-09-20,37.102501,37.1525,36.474998,36.685001,5489600,NEE
2017-09-21,36.685001,36.9575,36.6175,36.695,5647600,NEE
2017-09-22,36.759998,36.814999,36.549999,36.59,4904800,NEE
2017-09-25,36.552502,36.827499,36.4575,36.705002,6024800,NEE
2017-09-26,36.727501,37.060001,36.727501,36.924999,5562000,NEE
2017-09-27,36.712502,36.849998,36.427502,36.5625,6888800,NEE
2017-09-28,36.372501,36.845001,36.174999,36.747501,5395600,NEE
2017-09-29,36.737499,36.810001,36.5825,36.637501,5267200,NEE
2017-10-02,36.842499,36.919998,36.587502,36.685001,4581200,NEE
2017-10-03,36.592499,36.7425,36.404999,36.7225,4008400,NEE
2017-10-04,36.75,37.1525,36.650002,37.142502,4390400,NEE
2017-10-05,37.134998,37.142502,36.764999,36.939999,6817600,NEE
2017-10-06,36.799999,36.9175,36.567501,36.8675,5110800,NEE
2017-10-09,36.990002,37.0975,36.922501,36.974998,4396400,NEE
2017-10-10,36.974998,37.285,36.860001,37.2575,3512000,NEE
2017-10-11,37.157501,37.6875,37.157501,37.467499,5319600,NEE
2017-10-12,37.5275,37.735001,37.349998,37.674999,5221600,NEE
2017-10-13,37.8475,38.067501,37.610001,37.637501,4461200,NEE
2017-10-16,37.810001,37.950001,37.474998,37.880001,5396400,NEE
2017-10-17,37.875,38.215,37.7575,38.1675,5164400,NEE
2017-10-18,38.057499,38.195,37.9175,38.134998,4298800,NEE
2017-10-19,38.1675,38.487499,38.049999,38.467499,5249600,NEE
2017-10-20,38.435001,38.560001,38.244999,38.540001,5750800,NEE
2017-10-23,38.494999,38.674999,38.3325,38.595001,4873200,NEE
2017-10-24,38.529999,38.599998,38.297501,38.555,5718400,NEE
2017-10-25,38.485001,38.547501,37.84,38.465,7509200,NEE
2017-10-26,38.700001,39.0,38.34,38.3475,5894000,NEE
2017-10-27,38.3475,39.200001,38.345001,38.959999,5807200,NEE
2017-10-30,38.827499,39.047501,38.7225,38.84,5413600,NEE
2017-10-31,38.772499,38.889999,38.577499,38.767502,5310800,NEE
2017-11-01,38.9175,38.93,38.272499,38.345001,5747600,NEE
2017-11-02,38.372501,38.6875,37.092499,37.465,15917200,NEE
2017-11-03,37.435001,38.287498,37.375,38.162498,12337600,NEE
2017-11-06,38.224998,38.282501,37.912498,37.965,5631600,NEE
2017-11-07,38.0825,38.955002,37.98,38.872501,7872000,NEE
2017-11-08,38.747501,38.935001,38.477501,38.73,7970800,NEE
2017-11-09,38.584999,38.9025,38.525002,38.8125,4779600,NEE
2017-11-10,38.645,38.855,38.462502,38.790001,5143200,NEE
2017-11-13,38.834999,39.25,38.709999,39.195,4000000,NEE
2017-11-14,39.127499,39.637501,39.0625,39.599998,6055200,NEE
2017-11-15,39.712502,39.82,39.2575,39.34,5320000,NEE
2017-11-16,39.349998,39.427502,39.087502,39.322498,5458800,NEE
2017-11-17,39.25,39.322498,38.9725,39.009998,4312000,NEE
