Date,Open,High,Low,Close,Volume,Symbol
2016-04-12,38.200001,39.25,37.689999,38.990002,7376900,MPC
2016-04-13,39.209999,39.91,38.73,39.66,4598800,MPC
2016-04-14,39.700001,40.18,38.970001,39.419998,4263200,MPC
2016-04-15,39.34,39.59,37.779999,37.900002,7522700,MPC
2016-04-18,37.900002,38.490002,37.110001,38.419998,3663800,MPC
2016-04-19,38.830002,39.009998,37.5,38.330002,4934300,MPC
2016-04-20,38.200001,39.5,37.740002,39.450001,4593700,MPC
2016-04-21,39.43,40.880001,39.02,40.720001,8873000,MPC
2016-04-22,40.84,41.919998,40.73,41.459999,6155200,MPC
2016-04-25,41.299999,41.549999,40.57,41.18,3947800,MPC
2016-04-26,41.400002,41.689999,40.84,41.459999,3854700,MPC
2016-04-27,41.709999,42.25,40.799999,41.369999,6778700,MPC
2016-04-28,40.490002,43.259998,40.169998,40.98,7923000,MPC
2016-04-29,40.709999,40.990002,38.080002,39.080002,7856200,MPC
2016-05-02,39.029999,39.23,37.630001,38.580002,7610800,MPC
2016-05-03,37.889999,38.25,37.290001,37.990002,5565000,MPC
2016-05-04,37.830002,38.0,35.939999,36.220001,5744300,MPC
2016-05-05,36.720001,37.060001,35.880001,36.09,5097900,MPC
2016-05-06,35.889999,36.970001,35.779999,35.880001,4980300,MPC
2016-05-09,35.689999,35.779999,34.009998,34.950001,6539800,MPC
2016-05-10,35.419998,35.669998,34.709999,35.450001,5512300,MPC
2016-05-11,35.419998,36.66,35.060001,35.900002,5005300,MPC
2016-05-12,35.900002,36.650002,34.799999,34.990002,4563500,MPC
2016-05-13,34.830002,35.939999,34.669998,35.490002,6937900,MPC
2016-05-16,35.459999,35.669998,34.450001,35.630001,6189400,MPC
2016-05-17,35.639999,36.849998,35.529999,36.07,5278600,MPC
2016-05-18,36.02,37.540001,36.009998,36.740002,4593700,MPC
2016-05-19,36.130001,37.119999,35.610001,36.099998,6881400,MPC
2016-05-20,36.279999,36.639999,35.5,36.630001,4728700,MPC
2016-05-23,36.41,37.09,35.549999,35.57,3577400,MPC
2016-05-24,35.77,36.189999,35.400002,35.810001,4533300,MPC
2016-05-25,36.209999,36.209999,35.23,35.68,4667800,MPC
2016-05-26,35.900002,35.900002,34.380001,34.549999,3698400,MPC
2016-05-27,34.66,35.130001,34.060001,35.110001,3097300,MPC
2016-05-31,35.16,35.560001,34.389999,34.830002,6214000,MPC
2016-06-01,34.830002,36.529999,34.43,36.439999,7371800,MPC
2016-06-02,36.48,37.490002,36.119999,36.68,6626000,MPC
2016-06-03,36.650002,36.709999,35.169998,35.459999,5428400,MPC
2016-06-06,35.68,35.700001,34.720001,35.290001,4926300,MPC
2016-06-07,35.459999,36.880001,35.34,36.650002,5602200,MPC
2016-06-08,36.990002,37.119999,36.009998,36.880001,7202300,MPC
2016-06-09,36.349998,37.169998,35.799999,36.950001,6032100,MPC
2016-06-10,36.32,36.939999,36.23,36.400002,5103300,MPC
2016-06-13,36.060001,36.220001,33.93,33.959999,8104000,MPC
2016-06-14,33.91,34.5,32.130001,32.810001,9838400,MPC
2016-06-15,32.380001,34.549999,32.02,33.200001,8382500,MPC
2016-06-16,32.939999,33.5,32.34,33.389999,5010100,MPC
2016-06-17,33.540001,34.27,33.169998,33.5,7417300,MPC
2016-06-20,34.0,34.650002,33.610001,34.59,6165600,MPC
2016-06-21,34.610001,35.380001,34.299999,35.200001,5464000,MPC
2016-06-22,35.200001,35.630001,34.939999,35.259998,4887700,MPC
2016-06-23,35.869999,36.630001,35.439999,36.619999,5518700,MPC
2016-06-24,34.889999,35.880001,34.75,35.330002,11571600,MPC
2016-06-27,34.830002,34.84,32.84,32.93,8203000,MPC
2016-06-28,33.900002,35.720001,33.799999,35.700001,9479600,MPC
2016-06-29,36.060001,37.669998,35.84,37.259998,9061600,MPC
2016-06-30,37.16,37.990002,36.040001,37.959999,8066400,MPC
2016-07-01,37.66,39.439999,37.639999,39.27,7446200,MPC
2016-07-05,38.810001,38.919998,37.830002,38.779999,7322800,MPC
2016-07-06,38.560001,38.580002,35.939999,36.5,10528800,MPC
2016-07-07,36.759998,37.32,35.16,35.48,10002000,MPC
2016-07-08,35.919998,36.880001,35.43,36.400002,5719300,MPC
2016-07-11,36.419998,37.110001,36.09,36.439999,5288300,MPC
2016-07-12,36.73,37.759998,36.509998,37.540001,5724500,MPC
2016-07-13,37.5,37.82,36.16,36.98,6007500,MPC
2016-07-14,37.25,37.779999,36.939999,37.389999,7515800,MPC
2016-07-15,37.639999,37.830002,36.389999,36.549999,10004800,MPC
2016-07-18,36.580002,37.48,35.970001,37.040001,6841400,MPC
2016-07-19,37.0,37.689999,36.889999,37.529999,4975700,MPC
2016-07-20,37.299999,37.98,36.779999,37.799999,3506000,MPC
2016-07-21,37.889999,38.209999,37.07,37.130001,3777800,MPC
2016-07-22,37.259998,37.84,36.759998,37.82,4291800,MPC
2016-07-25,37.43,37.470001,36.73,36.900002,5337200,MPC
2016-07-26,36.799999,38.77,36.580002,38.610001,5789700,MPC
2016-07-27,38.66,39.029999,37.650002,37.830002,7513800,MPC
2016-07-28,38.220001,38.950001,37.02,38.169998,6364200,MPC
2016-07-29,38.009998,39.610001,37.639999,39.389999,8334900,MPC
2016-08-01,39.130001,39.57,38.540001,38.799999,8869100,MPC
2016-08-02,39.310001,39.779999,38.23,38.790001,6052000,MPC
2016-08-03,38.369999,41.450001,38.369999,41.220001,10374100,MPC
2016-08-04,41.189999,41.66,40.32,40.630001,7258700,MPC
2016-08-05,40.799999,42.189999,40.610001,41.91,5781200,MPC
2016-08-08,42.240002,42.59,41.689999,41.93,5419400,MPC
2016-08-09,41.919998,41.950001,40.860001,41.029999,3650100,MPC
2016-08-10,41.169998,42.169998,40.790001,40.990002,5790600,MPC
2016-08-11,41.080002,42.41,40.959999,41.900002,4496100,MPC
2016-08-12,42.139999,42.169998,41.009998,41.709999,5268200,MPC
2016-08-15,41.720001,41.77,40.91,41.209999,4106300,MPC
2016-08-16,41.16,42.389999,41.139999,42.130001,4935600,MPC
2016-08-17,42.189999,42.439999,41.779999,42.209999,4217500,MPC
2016-08-18,42.279999,42.5,41.77,42.490002,4337000,MPC
2016-08-19,42.150002,42.330002,41.810001,42.009998,3460300,MPC
2016-08-22,41.720001,41.810001,40.52,41.099998,5527100,MPC
2016-08-23,41.540001,42.240002,41.32,41.93,4376400,MPC
2016-08-24,42.110001,42.369999,41.650002,41.970001,4455800,MPC
2016-08-25,42.060001,42.200001,41.470001,41.900002,3486300,MPC
2016-08-26,42.02,42.360001,41.41,41.849998,2898100,MPC
2016-08-29,41.849998,42.650002,41.82,42.290001,2414600,MPC
2016-08-30,42.290001,42.77,41.959999,42.68,2865800,MPC
2016-08-31,42.540001,42.970001,41.950001,42.509998,3362800,MPC
2016-09-01,42.549999,42.599998,41.389999,41.91,3870600,MPC
2016-09-02,42.369999,42.529999,41.77,42.32,3164800,MPC
2016-09-06,42.560001,43.139999,42.25,42.970001,4003300,MPC
2016-09-07,42.990002,43.439999,42.77,43.09,4288200,MPC
2016-09-08,43.290001,43.860001,42.73,43.450001,4807200,MPC
2016-09-09,42.939999,43.25,42.23,42.240002,4367200,MPC
2016-09-12,41.73,43.669998,41.25,43.34,6157400,MPC
2016-09-13,42.580002,43.110001,42.049999,42.5,4355700,MPC
2016-09-14,42.459999,43.029999,41.509998,41.869999,5301700,MPC
2016-09-15,42.040001,44.139999,42.040001,43.740002,6668000,MPC
2016-09-16,43.09,43.849998,42.43,43.619999,7023600,MPC
2016-09-19,43.959999,44.560001,43.41,43.73,6621300,MPC
2016-09-20,43.860001,43.939999,42.549999,42.549999,5480100,MPC
2016-09-21,42.919998,43.27,42.57,43.209999,4879300,MPC
2016-09-22,43.599998,43.82,42.669998,42.689999,5651300,MPC
2016-09-23,42.290001,42.970001,41.439999,42.279999,7784300,MPC
2016-09-26,42.490002,42.669998,41.439999,41.48,6550300,MPC
2016-09-27,41.18,42.040001,40.810001,41.849998,4728400,MPC
2016-09-28,42.200001,42.689999,41.470001,42.639999,5304400,MPC
2016-09-29,42.419998,42.709999,39.290001,39.740002,13820900,MPC
2016-09-30,40.110001,40.990002,39.52,40.59,7756300,MPC
2016-10-03,40.77,41.029999,40.27,40.959999,5327300,MPC
2016-10-04,41.110001,42.310001,41.09,41.380001,4106900,MPC
2016-10-05,41.84,42.650002,41.669998,42.27,4099500,MPC
2016-10-06,42.610001,42.700001,41.639999,42.360001,5607400,MPC
2016-10-07,42.360001,42.470001,41.509998,41.77,4427900,MPC
2016-10-10,42.48,42.630001,42.02,42.470001,3808300,MPC
2016-10-11,42.5,42.950001,41.560001,41.959999,5130600,MPC
2016-10-12,41.810001,41.990002,40.950001,41.66,3738600,MPC
2016-10-13,41.27,41.790001,40.450001,41.560001,4327500,MPC
2016-10-14,41.939999,41.98,41.139999,41.650002,4642100,MPC
2016-10-17,41.639999,42.279999,41.459999,41.849998,4100300,MPC
2016-10-18,42.23,43.040001,42.150002,42.73,3060700,MPC
2016-10-19,42.919998,43.07,42.25,42.650002,7261200,MPC
2016-10-20,42.41,43.240002,42.220001,43.049999,3051100,MPC
2016-10-21,42.66,44.27,42.560001,44.09,4808900,MPC
2016-10-24,44.139999,44.330002,43.57,43.779999,5061700,MPC
2016-10-25,43.830002,44.59,43.380001,43.689999,6612700,MPC
2016-10-26,43.32,44.889999,43.259998,44.259998,6606600,MPC
2016-10-27,44.049999,44.16,41.5,42.810001,13679400,MPC
2016-10-28,42.560001,43.040001,41.880001,42.82,8268500,MPC
2016-10-31,43.209999,43.959999,43.18,43.59,8739900,MPC
2016-11-01,44.279999,44.91,41.740002,42.34,12845600,MPC
2016-11-02,41.889999,42.529999,40.700001,41.0,7099100,MPC
2016-11-03,41.209999,41.459999,40.009998,41.18,5769600,MPC
2016-11-04,41.0,41.77,40.93,41.23,3246400,MPC
2016-11-07,41.98,42.619999,41.82,42.599998,7400800,MPC
2016-11-08,42.529999,42.540001,41.66,41.82,4412300,MPC
2016-11-09,41.52,43.91,41.43,43.57,8587700,MPC
2016-11-10,43.549999,44.599998,43.279999,43.82,5939900,MPC
2016-11-11,43.610001,44.060001,42.919998,43.959999,6497300,MPC
2016-11-14,43.610001,44.189999,43.369999,43.59,6751800,MPC
2016-11-15,43.689999,44.34,42.779999,43.830002,8535100,MPC
2016-11-16,43.599998,43.880001,43.110001,43.490002,4165600,MPC
2016-11-17,43.849998,44.290001,43.189999,43.360001,3985300,MPC
2016-11-18,43.200001,43.599998,42.57,43.310001,4892600,MPC
2016-11-21,45.400002,47.279999,44.900002,47.169998,20270900,MPC
2016-11-22,47.450001,48.810001,47.330002,47.869999,13037000,MPC
2016-11-23,47.5,48.119999,47.310001,47.709999,4399300,MPC
2016-11-25,47.48,48.23,47.369999,48.200001,1987600,MPC
2016-11-28,48.52,48.830002,46.959999,47.049999,5624500,MPC
2016-11-29,46.59,46.950001,45.869999,45.98,7758700,MPC
2016-11-30,46.259998,47.27,44.599998,47.02,11079900,MPC
2016-12-01,47.490002,49.290001,47.189999,47.740002,8711700,MPC
2016-12-02,47.650002,48.689999,47.650002,47.799999,4422900,MPC
2016-12-05,48.27,48.619999,47.669998,48.009998,4806600,MPC
2016-12-06,47.889999,47.91,47.150002,47.23,5347900,MPC
2016-12-07,47.849998,50.290001,47.650002,49.650002,9689700,MPC
2016-12-08,50.099998,50.709999,49.57,50.060001,5206800,MPC
2016-12-09,49.950001,50.580002,49.16,49.439999,6294500,MPC
2016-12-12,50.43,50.650002,48.470001,49.09,5550300,MPC
2016-12-13,49.32,49.779999,48.93,49.240002,4919100,MPC
2016-12-14,48.740002,49.48,48.310001,48.419998,5243300,MPC
2016-12-15,48.389999,49.25,48.389999,48.880001,5436000,MPC
2016-12-16,49.150002,50.48,49.0,50.110001,6769600,MPC
2016-12-19,49.689999,49.779999,49.009998,49.439999,4203200,MPC
2016-12-20,49.599998,49.810001,49.060001,49.380001,3368100,MPC
2016-12-21,49.200001,49.369999,48.099998,48.990002,8127100,MPC
2016-12-22,49.330002,50.700001,49.279999,50.34,6110000,MPC
2016-12-23,50.139999,51.0,49.869999,50.779999,3346400,MPC
2016-12-27,50.810001,51.139999,50.669998,51.119999,3501000,MPC
2016-12-28,51.07,51.150002,50.290001,50.330002,3240700,MPC
2016-12-29,50.360001,51.080002,50.080002,50.450001,2684000,MPC
2016-12-30,50.439999,50.610001,50.0,50.349998,3477200,MPC
2017-01-03,53.700001,54.59,52.439999,52.93,13329200,MPC
2017-01-04,52.950001,53.5,51.029999,51.240002,10980400,MPC
2017-01-05,51.5,51.790001,50.029999,51.049999,9534900,MPC
2017-01-06,51.110001,51.25,50.290001,50.369999,4748300,MPC
2017-01-09,50.049999,50.220001,49.360001,49.459999,8037700,MPC
2017-01-10,49.5,49.959999,48.970001,48.970001,5124400,MPC
2017-01-11,49.400002,50.0,49.099998,49.66,6681500,MPC
2017-01-12,49.610001,49.73,48.73,49.25,3952600,MPC
2017-01-13,48.91,49.139999,47.849998,48.380001,5758400,MPC
2017-01-17,48.740002,49.599998,48.259998,48.73,5121300,MPC
2017-01-18,48.34,49.34,48.200001,48.900002,3751600,MPC
2017-01-19,48.939999,49.02,47.93,48.369999,4185700,MPC
2017-01-20,48.799999,49.040001,48.41,48.759998,5033300,MPC
2017-01-23,48.560001,48.77,48.119999,48.720001,8149200,MPC
2017-01-24,49.119999,50.48,48.970001,50.09,7319700,MPC
2017-01-25,50.290001,50.310001,49.16,49.669998,7580200,MPC
2017-01-26,50.09,50.09,49.279999,49.439999,4333300,MPC
2017-01-27,49.59,50.0,48.669998,49.080002,5084000,MPC
2017-01-30,49.119999,49.200001,48.119999,48.360001,5473900,MPC
2017-01-31,48.540001,48.599998,46.880001,48.049999,5308900,MPC
2017-02-01,49.68,49.970001,47.099998,47.709999,7659300,MPC
2017-02-02,48.439999,48.5,47.43,47.900002,4151300,MPC
2017-02-03,47.82,48.5,47.169998,48.16,3778900,MPC
2017-02-06,48.189999,48.75,47.799999,48.369999,7976500,MPC
2017-02-07,48.130001,48.509998,47.580002,47.93,3999700,MPC
2017-02-08,47.57,49.139999,47.389999,49.119999,4461300,MPC
2017-02-09,49.650002,50.080002,49.23,49.93,4231700,MPC
2017-02-10,50.369999,50.470001,49.68,50.139999,2787200,MPC
2017-02-13,50.130001,50.68,49.919998,50.279999,3256400,MPC
2017-02-14,50.029999,50.970001,49.700001,50.959999,4359300,MPC
2017-02-15,50.790001,51.16,50.27,50.639999,4396100,MPC
2017-02-16,50.990002,51.0,49.860001,49.959999,2955400,MPC
2017-02-17,49.669998,50.049999,49.41,50.02,3352700,MPC
2017-02-21,50.48,50.610001,49.990002,50.380001,3963500,MPC
2017-02-22,50.099998,50.369999,49.57,49.810001,3157900,MPC
2017-02-23,50.389999,50.650002,49.919998,50.349998,2673300,MPC
2017-02-24,50.0,50.040001,49.43,50.029999,3118700,MPC
2017-02-27,50.02,50.939999,49.990002,50.759998,5134400,MPC
2017-02-28,50.5,51.169998,49.490002,49.599998,5659400,MPC
2017-03-01,50.0,51.5,49.970001,50.990002,5952800,MPC
2017-03-02,50.900002,51.41,50.400002,51.040001,4947400,MPC
2017-03-03,51.18,51.380001,50.799999,51.27,3990700,MPC
2017-03-06,51.040001,51.310001,50.509998,51.150002,6826700,MPC
2017-03-07,51.139999,51.450001,50.110001,50.150002,3413700,MPC
2017-03-08,50.150002,50.939999,50.080002,50.220001,5849200,MPC
2017-03-09,50.02,50.18,48.919998,49.279999,4951800,MPC
2017-03-10,49.580002,49.950001,48.970001,49.869999,4704400,MPC
2017-03-13,49.869999,51.09,49.860001,50.990002,5771600,MPC
2017-03-14,50.419998,50.59,49.669998,50.009998,5883000,MPC
2017-03-15,50.48,51.599998,50.16,51.560001,6299200,MPC
2017-03-16,51.650002,52.240002,51.110001,51.18,5216100,MPC
2017-03-17,51.470001,51.75,50.549999,50.790001,5309600,MPC
2017-03-20,50.66,50.810001,50.16,50.5,5599300,MPC
2017-03-21,50.48,50.610001,49.150002,49.259998,5192700,MPC
2017-03-22,49.110001,49.830002,48.93,49.57,4048700,MPC
2017-03-23,49.549999,49.950001,49.18,49.299999,2721500,MPC
2017-03-24,49.509998,49.52,48.810001,48.869999,3563200,MPC
2017-03-27,48.380001,49.060001,48.18,48.830002,3191800,MPC
2017-03-28,48.93,49.16,48.610001,49.029999,4069800,MPC
2017-03-29,49.02,50.619999,48.970001,50.549999,3867400,MPC
2017-03-30,50.599998,50.810001,50.0,50.139999,5893200,MPC
2017-03-31,49.889999,50.84,49.830002,50.540001,4851500,MPC
2017-04-03,50.68,50.84,49.630001,49.939999,2746700,MPC
2017-04-04,50.220001,50.32,49.540001,50.299999,2445700,MPC
2017-04-05,50.66,51.18,49.400002,49.439999,4060300,MPC
2017-04-06,49.669998,50.450001,49.490002,49.84,4536100,MPC
2017-04-07,49.75,50.43,49.509998,50.02,3526800,MPC
2017-04-10,50.32,50.799999,50.119999,50.139999,3773900,MPC
2017-04-11,50.189999,50.540001,49.91,50.43,4537300,MPC
2017-04-12,50.580002,50.939999,49.830002,49.939999,2986600,MPC
2017-04-13,49.860001,50.0,49.099998,49.240002,3373800,MPC
2017-04-17,49.279999,49.950001,49.27,49.900002,3563200,MPC
2017-04-18,49.599998,50.009998,48.639999,48.939999,3526500,MPC
2017-04-19,48.799999,49.16,47.779999,48.189999,5526800,MPC
2017-04-20,48.279999,49.02,48.130001,48.540001,3066800,MPC
2017-04-21,48.509998,49.0,48.360001,48.560001,4201400,MPC
2017-04-24,49.360001,50.439999,49.110001,50.189999,5269900,MPC
2017-04-25,50.27,50.419998,49.889999,50.029999,3813600,MPC
2017-04-26,49.740002,50.110001,49.32,49.599998,4885500,MPC
2017-04-27,49.470001,51.619999,49.459999,51.02,6786600,MPC
2017-04-28,51.32,51.330002,50.68,50.939999,3648500,MPC
2017-05-01,51.150002,51.18,50.48,50.860001,3340900,MPC
2017-05-02,51.080002,51.619999,51.02,51.419998,4864100,MPC
2017-05-03,51.110001,51.689999,50.880001,51.240002,4533400,MPC
2017-05-04,51.110001,51.110001,49.369999,49.560001,5862400,MPC
2017-05-05,49.779999,50.73,49.459999,50.66,5806300,MPC
2017-05-08,50.619999,51.5,50.41,51.34,5924100,MPC
2017-05-09,51.5,51.68,50.970001,51.459999,3965000,MPC
2017-05-10,51.830002,52.669998,51.310001,52.34,5965600,MPC
2017-05-11,52.5,53.240002,52.27,52.509998,4701600,MPC
2017-05-12,52.419998,53.040001,52.380001,52.669998,2946500,MPC
2017-05-15,52.970001,53.52,52.52,52.990002,4787700,MPC
2017-05-16,52.73,52.73,51.77,52.48,5047000,MPC
2017-05-17,52.48,52.84,51.790001,52.049999,4348000,MPC
2017-05-18,51.66,52.459999,51.299999,51.939999,4092200,MPC
2017-05-19,52.16,53.110001,51.91,52.779999,4718900,MPC
2017-05-22,52.939999,53.18,52.689999,52.98,2405400,MPC
2017-05-23,53.0,53.32,52.75,53.080002,2199100,MPC
2017-05-24,52.939999,53.27,52.759998,53.130001,2917100,MPC
2017-05-25,53.150002,53.91,52.43,52.450001,3952000,MPC
2017-05-26,52.419998,52.869999,52.240002,52.82,3843600,MPC
2017-05-30,52.419998,53.189999,52.32,52.419998,4004700,MPC
2017-05-31,52.299999,52.77,51.630001,52.040001,4572300,MPC
2017-06-01,52.43,53.57,52.380001,53.130001,8751100,MPC
2017-06-02,52.860001,53.130001,52.439999,52.700001,4461400,MPC
2017-06-05,52.57,53.16,52.439999,52.799999,3261500,MPC
2017-06-06,52.580002,53.16,52.419998,53.09,3252700,MPC
2017-06-07,52.84,53.169998,52.470001,52.970001,3672800,MPC
2017-06-08,52.970001,53.959999,52.860001,53.43,4652000,MPC
2017-06-09,53.549999,54.970001,53.459999,54.709999,9652000,MPC
2017-06-12,54.709999,55.200001,53.849998,54.470001,6217100,MPC
2017-06-13,54.48,55.049999,54.34,55.029999,3303700,MPC
2017-06-14,54.869999,54.900002,53.290001,53.349998,5523800,MPC
2017-06-15,53.099998,53.330002,52.759998,52.990002,4004500,MPC
2017-06-16,53.310001,53.77,53.009998,53.77,6775900,MPC
2017-06-19,53.810001,54.369999,53.810001,54.290001,3748000,MPC
2017-06-20,53.66,53.810001,52.470001,52.849998,4838600,MPC
2017-06-21,52.93,53.0,51.18,51.73,5732100,MPC
2017-06-22,52.119999,52.119999,51.09,51.169998,4936200,MPC
2017-06-23,51.189999,51.650002,50.740002,51.5,6052500,MPC
2017-06-26,51.639999,52.060001,51.25,51.330002,4827000,MPC
2017-06-27,51.400002,52.349998,51.080002,51.849998,3775100,MPC
2017-06-28,52.119999,52.860001,51.849998,52.619999,3171500,MPC
2017-06-29,52.889999,53.02,51.720001,51.810001,4580500,MPC
2017-06-30,52.139999,52.610001,51.700001,52.330002,2917400,MPC
2017-07-03,52.630001,53.369999,52.619999,53.099998,1740700,MPC
2017-07-05,52.830002,53.07,52.23,52.900002,4098300,MPC
2017-07-06,53.139999,53.52,52.619999,52.849998,3074600,MPC
2017-07-07,52.869999,54.150002,52.68,54.07,3908100,MPC
2017-07-10,53.950001,54.509998,53.91,54.080002,3031300,MPC
2017-07-11,53.919998,54.57,53.830002,54.200001,3288900,MPC
2017-07-12,54.740002,54.799999,53.73,53.759998,2538600,MPC
2017-07-13,53.68,53.880001,53.220001,53.84,2614000,MPC
2017-07-14,53.810001,54.049999,53.599998,53.810001,2788700,MPC
2017-07-17,53.860001,54.490002,53.610001,54.310001,4615100,MPC
2017-07-18,54.619999,54.84,54.220001,54.830002,2757900,MPC
2017-07-19,54.900002,55.709999,54.740002,55.549999,3365600,MPC
2017-07-20,55.759998,55.830002,54.810001,55.400002,3000500,MPC
2017-07-21,55.34,55.57,54.84,55.34,2101900,MPC
2017-07-24,55.57,55.869999,55.330002,55.560001,2306100,MPC
2017-07-25,56.139999,56.639999,55.950001,56.02,4102400,MPC
2017-07-26,56.389999,56.610001,55.639999,55.66,4010500,MPC
2017-07-27,54.27,56.459999,53.509998,56.150002,5047400,MPC
2017-07-28,55.919998,56.209999,54.93,54.98,3412400,MPC
2017-07-31,55.16,56.200001,55.02,55.990002,2973100,MPC
2017-08-01,56.110001,56.810001,55.91,56.529999,2918400,MPC
2017-08-02,56.150002,56.689999,56.060001,56.200001,2908200,MPC
2017-08-03,56.049999,56.27,55.75,55.889999,2683000,MPC
2017-08-04,55.98,56.450001,55.66,55.790001,3467600,MPC
2017-08-07,55.59,55.700001,54.849998,54.900002,3182600,MPC
2017-08-08,54.900002,55.060001,54.310001,54.439999,2312200,MPC
2017-08-09,54.43,54.689999,52.830002,52.990002,4329200,MPC
2017-08-10,53.040001,53.040001,52.130001,52.209999,3676200,MPC
2017-08-11,52.029999,52.349998,51.689999,52.16,3303500,MPC
2017-08-14,52.080002,52.689999,52.060001,52.310001,2248700,MPC
2017-08-15,52.25,52.369999,51.759998,51.889999,3015500,MPC
2017-08-16,52.0,52.060001,50.91,51.060001,3896700,MPC
2017-08-17,50.720001,50.889999,49.68,49.700001,4586200,MPC
2017-08-18,49.619999,50.540001,49.43,50.110001,3661300,MPC
2017-08-21,50.07,50.099998,49.450001,49.450001,3561100,MPC
2017-08-22,49.709999,49.959999,49.299999,49.669998,3257500,MPC
2017-08-23,49.43,50.380001,49.330002,50.169998,4527200,MPC
2017-08-24,50.259998,51.540001,50.189999,51.130001,4070100,MPC
2017-08-25,51.470001,52.200001,51.360001,51.720001,3101400,MPC
2017-08-28,52.330002,52.970001,52.029999,52.52,5812400,MPC
2017-08-29,52.169998,52.52,51.119999,51.43,5375900,MPC
2017-08-30,51.529999,52.540001,51.369999,52.330002,4249300,MPC
2017-08-31,52.549999,52.860001,52.0,52.450001,4895500,MPC
2017-09-01,52.549999,54.32,52.5,54.279999,3976600,MPC
2017-09-05,53.580002,53.66,50.52,51.790001,8363200,MPC
2017-09-06,51.639999,52.57,51.490002,52.369999,6461900,MPC
2017-09-07,52.630001,53.099998,52.34,52.630001,3902700,MPC
2017-09-08,52.66,53.709999,52.52,53.419998,4656400,MPC
2017-09-11,53.48,53.84,52.59,53.75,4580100,MPC
2017-09-12,53.950001,54.48,53.580002,53.77,3425900,MPC
2017-09-13,54.0,54.080002,52.709999,53.209999,4395700,MPC
2017-09-14,53.27,53.330002,52.310001,52.34,5402000,MPC
2017-09-15,52.360001,53.119999,52.259998,52.959999,9062800,MPC
2017-09-18,53.060001,53.73,52.93,53.580002,4522000,MPC
2017-09-19,53.75,54.34,53.380001,54.200001,4522500,MPC
2017-09-20,54.380001,54.700001,54.029999,54.43,4221700,MPC
2017-09-21,54.43,54.889999,54.259998,54.369999,4037800,MPC
2017-09-22,54.240002,55.02,54.130001,54.73,3681400,MPC
2017-09-25,55.0,55.810001,54.98,55.529999,4594600,MPC
2017-09-26,55.360001,55.650002,55.07,55.380001,4032800,MPC
2017-09-27,54.610001,55.779999,54.610001,55.240002,3857900,MPC
2017-09-28,55.259998,55.779999,55.150002,55.470001,3762900,MPC
2017-09-29,55.459999,56.549999,55.290001,56.080002,3723900,MPC
2017-10-02,55.939999,56.27,55.529999,55.889999,2712500,MPC
2017-10-03,55.529999,56.310001,55.25,56.139999,3199900,MPC
2017-10-04,56.16,56.700001,55.900002,56.310001,2804600,MPC
2017-10-05,56.48,56.900002,56.139999,56.25,2886500,MPC
2017-10-06,55.799999,56.400002,55.709999,56.02,3917400,MPC
2017-10-09,56.130001,56.490002,56.040001,56.139999,3281500,MPC
2017-10-10,56.720001,57.02,56.18,56.25,3621700,MPC
2017-10-11,56.310001,56.540001,56.139999,56.220001,4164100,MPC
2017-10-12,56.0,56.900002,55.799999,56.549999,3048400,MPC
2017-10-13,56.889999,56.919998,56.290001,56.369999,2839200,MPC
2017-10-16,56.419998,56.57,55.68,55.720001,5437900,MPC
2017-10-17,55.740002,56.529999,55.73,56.509998,3017900,MPC
2017-10-18,56.52,56.860001,56.400002,56.75,2905800,MPC
2017-10-19,56.419998,57.139999,56.169998,57.099998,3403700,MPC
2017-10-20,57.299999,57.740002,57.150002,57.490002,3904900,MPC
2017-10-23,57.48,57.490002,56.259998,56.34,3734700,MPC
2017-10-24,56.540001,57.27,56.540001,56.990002,3428900,MPC
2017-10-25,56.959999,57.139999,55.889999,56.439999,4895500,MPC
2017-10-26,57.52,57.919998,55.869999,57.27,4239300,MPC
2017-10-27,57.68,58.93,57.400002,58.470001,4159900,MPC
2017-10-30,58.5,59.57,58.25,59.060001,3887700,MPC
2017-10-31,59.779999,60.16,58.830002,59.740002,5157600,MPC
2017-11-01,60.240002,61.900002,60.07,60.889999,5609400,MPC
2017-11-02,61.060001,62.34,60.869999,62.169998,5216100,MPC
2017-11-03,62.259998,62.779999,61.900002,62.200001,3660700,MPC
2017-11-06,62.34,62.529999,62.099998,62.349998,3695400,MPC
2017-11-07,62.580002,63.119999,62.150002,63.110001,3725400,MPC
2017-11-08,63.290001,63.41,62.560001,63.220001,4834200,MPC
2017-11-09,62.619999,62.73,60.900002,61.66,5014800,MPC
2017-11-10,61.98,62.279999,61.610001,61.720001,3220100,MPC
2017-11-13,61.790001,62.549999,61.709999,62.200001,2823400,MPC
2017-11-14,62.32,63.080002,61.950001,62.869999,4490200,MPC
2017-11-15,60.450001,61.810001,60.099998,61.5,4743600,MPC
2017-11-16,61.509998,62.580002,61.150002,62.009998,3981300,MPC
2017-11-17,61.849998,62.450001,61.639999,62.27,3195900,MPC
2017-11-20,62.110001,62.529999,61.75,61.939999,2573100,MPC
2017-11-21,62.189999,62.360001,61.799999,62.290001,2532400,MPC
2017-11-22,62.349998,62.400002,61.259998,62.009998,2956000,MPC
2017-11-24,62.16,62.25,61.580002,62.029999,1407400,MPC
2017-11-27,61.950001,62.450001,61.599998,61.880001,6393000,MPC
